platform,category,product_name,selling_price,original_price,discount_percentage,rating,rating_count,review_count,seller_name,seller_type,delivery_info,delivery_days,free_delivery,is_sponsored,promotional_badges,promotional_badge_count,scarcity_message,has_scarcity_message,has_coupon,coupon_text,return_policy,has_return_policy,product_url
Flipkart,electronics,"Ai+ Nova 2 5G (Blue, 128 GB)",12600.0,14999.0,16.0,4.1,5170,387,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-5g-blue-128-gb/p/itm149ae9e602599
Flipkart,electronics,"Samsung Galaxy F07 (Green, 64 GB)",9300.0,11999.0,22.5,4.2,10294,739,,Third-party,,3,False,False,Bestseller,1,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/samsung-galaxy-f07-green-64-gb/p/itm294cbb65839e6
Flipkart,electronics,"REDMI A7 Pro 5G (Black, 64 GB)",11750.0,15999.0,9.0,4.0,3789,320,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/redmi-a7-pro-5g-black-64-gb/p/itm88c66032a6b5e
Flipkart,electronics,"realme Narzo 80 Lite (Obsidian Black, 64 GB)",9650.0,16999.0,21.0,4.2,3338,177,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/realme-narzo-80-lite-obsidian-black-64-gb/p/itmda40eecbc001f
Flipkart,electronics,"Ai+ Nova 2 5G (Black, 128 GB)",12600.0,14999.0,16.0,4.1,5170,387,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-5g-black-128-gb/p/itmd97f4dfbfca5c
Flipkart,electronics,"Samsung Galaxy F06 5G (Lit Violet, 128 GB)",11750.0,13999.0,16.1,4.2,47948,3562,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/samsung-galaxy-f06-5g-lit-violet-128-gb/p/itm140da3412b73b
Flipkart,electronics,"Ai+ Pulse 2 (Blue, 128 GB)",9300.0,11999.0,22.5,3.7,9275,879,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-blue-128-gb/p/itmd59202944d081
Flipkart,electronics,"Samsung Galaxy M06 5G (Blazing Black, 64 GB)",11750.0,14999.0,3.0,4.1,1741,129,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/samsung-galaxy-m06-5g-blazing-black-64-gb/p/itm0c7e356cd6ad6
Flipkart,electronics,"Ai+ Nova 2 5G (Blue, 128 GB)",11750.0,17499.0,17.0,4.3,6556,352,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-5g-blue-128-gb/p/itmb8204f6c4e198
Flipkart,electronics,"Samsung M06 5G (Sage Green, 128 GB)",12600.0,16999.0,11.0,4.1,5961,412,,Third-party,,3,False,False,,0,Only 1 Left,True,False,,7 days replacement,True,https://www.flipkart.com/samsung-m06-5g-sage-green-128-gb/p/itmcafa42dadc15c
Flipkart,electronics,"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)",12600.0,16999.0,25.9,4.2,47948,3562,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-128-gb/p/itm58189fada62cb
Flipkart,electronics,"Ai+ Pulse 2 (Black, 128 GB)",9300.0,11999.0,22.5,3.7,9275,879,,Third-party,,3,False,False,,0,Only 1 Left,True,False,,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-black-128-gb/p/itm2bd64c011e879
Flipkart,electronics,"Ai+ Pulse 2 (Black, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-black-128-gb/p/itm982c299d0417e
Flipkart,electronics,"Ai+ Nova 2 5G (Purple, 64 GB)",11750.0,13999.0,16.1,4.3,6556,352,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-5g-purple-64-gb/p/itm07c0f38f44c5c
Flipkart,electronics,"Ai+ Nova 2 5G (Purple, 128 GB)",11750.0,17499.0,17.0,4.3,6556,352,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-5g-purple-128-gb/p/itmc486f9ebd15e3
Flipkart,electronics,"realme Narzo 80 Lite (Beach Gold, 64 GB)",9700.0,16999.0,21.0,4.2,3338,177,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/realme-narzo-80-lite-beach-gold-64-gb/p/itmda40eecbc001f
Flipkart,electronics,"Ai+ Pulse 2 (Purple, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-purple-128-gb/p/itm873a9bcc8fb43
Flipkart,electronics,"Ai+ Pulse 2 (Purple, 64 GB)",8850.0,10999.0,19.5,4.1,11928,829,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-purple-64-gb/p/itmdc910ae2ff0c1
Flipkart,electronics,"Ai+ Nova 2 5G (Blue, 64 GB)",11750.0,13999.0,16.1,4.3,6556,352,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-5g-blue-64-gb/p/itm20a7387042b2c
Flipkart,electronics,"Ai+ Nova 2 5G (Black, 64 GB)",11750.0,13999.0,16.1,4.3,6556,352,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-5g-black-64-gb/p/itme6e69f9ec9956
Flipkart,electronics,"vivo T5e (Aero Blue, 64 GB)",11750.0,26999.0,48.0,3.7,89,6,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/vivo-t5e-aero-blue-64-gb/p/itm180ca0a991a2b
Flipkart,electronics,"Ai+ Pulse 2 (Blue, 64 GB)",8850.0,10999.0,19.5,4.1,11928,829,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-blue-64-gb/p/itm9168504534079
Flipkart,electronics,"realme P3x 5G (Midnight Blue, 128 GB)",11750.0,17999.0,22.0,4.3,21556,1173,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/realme-p3x-5g-midnight-blue-128-gb/p/itmab5a4b09b6ccc
Flipkart,electronics,"Samsung Galaxy A06 (Black, 64 GB)",12600.0,14999.0,2.0,4.0,897,59,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/samsung-galaxy-a06-black-64-gb/p/itmdba53c91272f1
Flipkart,electronics,"Ai+ Nova 2 5G (Purple, 64 GB)",11750.0,13999.0,16.1,4.3,6556,352,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-5g-purple-64-gb/p/itm07c0f38f44c5c
Flipkart,electronics,"LAVA Virat V1 5G (Sonar Gold, 64 GB)",9750.0,15999.0,15.0,4.0,704,92,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/lava-virat-v1-5g-sonar-gold-64-gb/p/itm3ccc431ccf8aa
Flipkart,electronics,"Samsung Galaxy M17 5G (Sapphire Black, 128 GB)",15100.0,18799.0,4.0,4.1,4784,424,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/samsung-galaxy-m17-5g-sapphire-black-128-gb/p/itmc3b8f7b511eca
Flipkart,electronics,"Ai+ Pulse 2 (Pink, 64 GB)",8850.0,10999.0,19.5,4.1,11928,829,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-pink-64-gb/p/itmb3d9ab3459289
Flipkart,electronics,"Ai+ Pulse 2 (Pink, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-pink-128-gb/p/itm982c299d0417e
Flipkart,electronics,"realme 14x 5G (Crystal Black, 128 GB)",12600.0,16999.0,11.0,4.3,12430,678,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/realme-14x-5g-crystal-black-128-gb/p/itmb45ae2fd70ae9
Flipkart,electronics,"Ai+ Pulse 2 (Purple, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-purple-128-gb/p/itm873a9bcc8fb43
Flipkart,electronics,"realme C71 (Obsidian Black, 64 GB)",11750.0,13999.0,16.1,4.2,1584,76,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/realme-c71-obsidian-black-64-gb/p/itm920c5c8761871
Flipkart,electronics,"REDMI A7 Pro 5G (Mist Blue, 64 GB)",12600.0,26999.0,46.0,4.0,3743,315,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/redmi-a7-pro-5g-mist-blue-64-gb/p/itm88c66032a6b5e
Flipkart,electronics,"POCO C85x (Elite Black, 64 GB)",11750.0,20999.0,30.0,4.1,6732,834,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/poco-c85x-elite-black-64-gb/p/itm0f0a9684d1e33
Flipkart,electronics,Vivo T4 Lite 5G (Prism Blue 2026) ( 4GB 64GB),12600.0,27999.0,39.0,4.3,43508,1964,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/vivo-t4-lite-5g-prism-blue-2026-4gb-64gb/p/itm49fb53d099f3c
Flipkart,electronics,"LAVA Virat V1 5G (Arya Blue, 128 GB)",11750.0,17499.0,17.0,4.0,704,92,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/lava-virat-v1-5g-arya-blue-128-gb/p/itm11c9a497c9644
Flipkart,electronics,"Ai+ Pulse 2 (Blue, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-blue-128-gb/p/itm982c299d0417e
Flipkart,electronics,"realme Narzo 80 Lite (Beach Gold, 64 GB)",9700.0,16999.0,21.0,4.2,3338,177,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/realme-narzo-80-lite-beach-gold-64-gb/p/itmda40eecbc001f
Flipkart,electronics,"Samsung Galaxy F16 5G (Vibing Blue, 128 GB)",11750.0,17499.0,20.0,4.2,10434,813,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/samsung-galaxy-f16-5g-vibing-blue-128-gb/p/itmc59882b14985a
Flipkart,electronics,"Ai+ Nova 2 5G (Black, 64 GB)",11750.0,13999.0,16.1,4.3,6556,352,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-5g-black-64-gb/p/itme6e69f9ec9956
Flipkart,electronics,"Ai+ Pulse 2 (Green, 128 GB)",8850.0,15499.0,25.0,4.1,11928,829,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-green-128-gb/p/itm982c299d0417e
Flipkart,electronics,"Ai+ Pulse 2 (Purple, 128 GB)",9300.0,11999.0,22.5,3.7,9213,874,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-purple-128-gb/p/itme2f16e3250c0c
Flipkart,electronics,"Ai+ Pulse 2 (Green, 64 GB)",8850.0,10999.0,19.5,4.1,11928,829,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-pulse-2-green-64-gb/p/itm8475838cc2064
Flipkart,electronics,"Ai+ Nova 2 Neo 5G (Blue, 64 GB)",12600.0,17999.0,16.0,4.4,2067,181,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/ai-nova-2-neo-5g-blue-64-gb/p/itm9cecebc4cb5bb
Flipkart,electronics,"MOTOROLA g57 power 5G Snapdragon (Pantone Regatta, 128 GB)",18250.0,21999.0,17.0,4.4,56073,4034,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/motorola-g57-power-5g-snapdragon-pantone-regatta-128-gb/p/itmdab5f9f1bf87b
Flipkart,electronics,"realme Narzo 80 Lite (See Blue, 64 GB)",11750.0,16999.0,18.0,4.2,3338,177,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/realme-narzo-80-lite-see-blue-64-gb/p/itmb8ad4180e2d80
Flipkart,electronics,"POCO C85x (Emerald Green, 64 GB)",11750.0,20999.0,30.0,4.1,6732,834,,Third-party,,3,False,False,,0,,False,True,Bank/Coupon Offer Available,7 days replacement,True,https://www.flipkart.com/poco-c85x-emerald-green-64-gb/p/itm96bce2b7909b7
Flipkart,electronics,"POCO M7 5G (Ocean Blue, 128 GB)",9750.0,13999.0,3.0,4.3,19018,1068,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/poco-m7-5g-ocean-blue-128-gb/p/itm7c4a352930fde
Flipkart,fashion,Flipkart Product,461.0,2499.0,81.0,4.0,443,88,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/baklava-lightweight-comfortable-trendy-walking-outdoor-slip-chelsea-boots-men/p/itm9497e9027acb3
Flipkart,fashion,Flipkart Product,2015.0,4799.0,58.0,4.0,203,40,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/puma-zarsun-sneakers-men/p/itm762772eb0ccb9
Flipkart,fashion,Flipkart Product,273.0,999.0,72.0,4.0,167,33,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/hotstyle-trendy-stylish-loafers-men/p/itme5c8648cc74c4
Flipkart,fashion,Flipkart Product,951.0,2499.0,61.0,4.0,289,57,,Third-party,,3,False,False,,0,Only 3 Left,True,False,,7 days replacement,True,https://www.flipkart.com/mikaasa-military-joggers-running-leather-shoes-casuals-men/p/itm00d28ac0b5c8a
Flipkart,fashion,Flipkart Product,498.0,2999.0,83.0,4.0,226,45,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/amico-synthetic-leather-lightweight-comfortable-trendy-walking-outdoor-slip-chelsea-boots-men/p/itm8dcc05cce138e
Flipkart,fashion,Flipkart Product,2389.0,5999.0,60.0,4.0,327,65,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/puma-9-t-sneakers-men/p/itm71907c09ea454
Flipkart,fashion,Flipkart Product,473.0,1999.0,76.0,4.0,243,48,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/echor-casual-white-sneakers-men/p/itmda763be74b8e8
Flipkart,fashion,STRANGER BROTHERS,416.0,999.0,58.0,4.0,71,14,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/stranger-brothers-sneakers-men-casual-shoes-white-trendy/p/itma3e460a703ae6
Flipkart,fashion,Flipkart Product,999.0,2999.0,66.0,4.0,327,65,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/roadster-casual-boat-shoes-men/p/itm36212af378d76
Flipkart,fashion,Flipkart Product,579.0,2999.0,80.0,4.0,237,47,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/ezbro-premium-casual-trendy-latest-with-laces-daily-wear-party-wear-office-wear-corporate-casuals-men/p/itm5ef0498aedbe4
Flipkart,fashion,Flipkart Product,536.0,1299.0,58.0,4.0,163,32,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/jetfighter-men-s-jutti-loafers-shoes-men/p/itm811aeead33d80
Flipkart,fashion,Flipkart Product,338.0,999.0,66.0,4.0,117,23,,Third-party,,3,False,False,Trending,1,,False,False,,7 days replacement,True,https://www.flipkart.com/urbanbox-latest-trending-casual-running-walking-sneaker-sneakers-men/p/itm36724051a7cc4
Flipkart,fashion,Flipkart Product,579.0,2999.0,80.0,4.0,319,63,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/ezbro-premium-casual-trendy-latest-with-laces-daily-wear-party-wear-office-wear-corporate-casuals-men/p/itm0fb10602b3d36
Flipkart,fashion,Flipkart Product,473.0,1999.0,76.0,4.0,453,90,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/echor-esgrpep-sneakers-men/p/itme9e8167e57aac
Flipkart,fashion,Flipkart Product,500.0,1499.0,66.0,4.0,272,54,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/oidoribo-outdoor-climber-stylish-lace-up-outdoors-men/p/itmef5adca295caf
Flipkart,fashion,Flipkart Product,362.0,999.0,63.0,4.0,463,92,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/reefox-stylish-green-casual-sneakers-men/p/itm18e93657181be
Flipkart,fashion,Flipkart Product,1759.0,2199.0,20.0,4.0,456,91,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/liberty-warrior-original-jungle-boot-men-light-weight-trekking-shoes-boots/p/itm0081db6493a77
Flipkart,fashion,Lowest price since launch,442.0,2499.0,82.0,4.0,483,96,,Third-party,,3,False,False,Lowest Price,1,,False,False,,7 days replacement,True,https://www.flipkart.com/veximo-sneakers-men/p/itmf4edc196b8bc5
Flipkart,fashion,Flipkart Product,858.0,999.0,14.0,4.0,412,82,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/asian-cosko-sports-shoes-men-latest-stylish-casual-sport-running-boys-lace-up-waterproof-blue-running-walking-gym-trekking-hiking-party-casuals/p/itmfef3c697403c3
Flipkart,fashion,Flipkart Product,500.0,999.0,49.0,4.0,241,48,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/zorza-mens-running-shoes-cushioned-comfort-sole-outdoors-men/p/itmc34a2522571bb
Flipkart,fashion,Flipkart Product,944.0,1699.0,44.0,4.0,296,59,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/asian-casual-sneakers-shoes-men-mexico-11/p/itm27d9870cb12bf
Flipkart,fashion,Flipkart Product,869.0,1899.0,54.0,4.0,102,20,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/action-dotcom-drive-102-microfiber-classic-comfortable-retro-durable-casual-slip-on-loafers-men/p/itm9093347a0e2b0
Flipkart,fashion,Flipkart Product,500.0,1999.0,74.0,4.0,75,15,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/echor-esmgod-white-gym-shoes-men-sneakers/p/itma21e408aa03a9
Flipkart,fashion,Flipkart Product,1685.0,4799.0,64.0,4.0,153,30,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/puma-zarsun-sneakers-men/p/itm5f212d8caa3fa
Flipkart,fashion,Flipkart Product,498.0,2499.0,80.0,4.0,346,69,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/bruton-loafers-men/p/itm6a11d96a24e7f
Flipkart,fashion,Flipkart Product,420.0,1999.0,78.0,4.0,429,85,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/echor-casual-white-sneakers-men/p/itm0fa975f4d5cd5
Flipkart,fashion,Flipkart Product,829.0,1699.0,51.0,4.0,216,43,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/action-dotcom-drive-43-trendy-comfortable-durable-casual-slip-on-loafers-men/p/itme6de6bf097841
Flipkart,fashion,Flipkart Product,2119.0,4999.0,57.0,4.0,420,84,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/puma-turino-ii-og-sneakers-men/p/itmed855757e706e
Flipkart,fashion,Flipkart Product,645.0,1499.0,56.0,4.0,243,48,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/asian-mens-tango-01-sneakers-stylish-lightweight-shoes-high-grip-sole-men/p/itm400c8fac4bce6
Flipkart,fashion,Lowest price since launch,532.0,1999.0,73.0,4.0,378,75,,Third-party,,3,False,False,Lowest Price,1,,False,False,,7 days replacement,True,https://www.flipkart.com/beltrix-casual-sneakers-casuals-men/p/itm9c54265ecdf6d
Flipkart,fashion,Flipkart Product,498.0,1999.0,75.0,4.0,391,78,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/aadi-men-s-synthetic-leather-lightweight-comfortable-trendy-outdoor-slip-chelsea-boots-men/p/itma644de5b3cabe
Flipkart,fashion,Flipkart Product,2598.0,6499.0,60.0,4.0,100,20,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/puma-r78-wind-mu-sneakers-men/p/itmbe987323ca1ad
Flipkart,fashion,Flipkart Product,460.0,2499.0,81.0,4.0,256,51,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/nxtkick-new-fashion-outdoor-trendy-lightweight-casual-sneakers-men/p/itm5dfe75b82c7af
Flipkart,fashion,Flipkart Product,476.0,2400.0,80.0,4.0,474,94,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/pocy-shoes-casual-sneakers-men/p/itm0d06b069a3233
Flipkart,fashion,Flipkart Product,3069.0,6999.0,56.0,4.0,129,25,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/puma-r78-retro-run-res-sneakers-men/p/itm142529c147baa
Flipkart,fashion,Flipkart Product,2111.0,4799.0,56.0,4.0,109,21,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/puma-terranova-sneakers-men/p/itm9b4ee96409fa6
Flipkart,fashion,Flipkart Product,498.0,2499.0,80.0,4.0,408,81,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/bruton-loafers-men/p/itmf4ffe65f7bebc
Flipkart,fashion,Flipkart Product,461.0,2499.0,81.0,4.0,318,63,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/baklava-lightweight-comfortable-trendy-walking-outdoor-slip-chelsea-boots-men/p/itm9497e9027acb3
Flipkart,fashion,Flipkart Product,2015.0,4799.0,58.0,4.0,283,56,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/puma-zarsun-sneakers-men/p/itm762772eb0ccb9
Flipkart,fashion,Flipkart Product,732.0,999.0,26.0,4.0,56,11,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/hockwood-street-smart-casuals-men/p/itmff25eegp8gt2v
Flipkart,fashion,Flipkart Product,475.0,1499.0,68.0,4.0,436,87,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/denmy-trend-fashion-sneaker-men/p/itm8b273a349dd7f
Flipkart,fashion,Flipkart Product,338.0,999.0,66.0,4.0,138,27,,Third-party,,3,False,False,Trending,1,,False,False,,7 days replacement,True,https://www.flipkart.com/urbanbox-latest-trending-casual-running-walking-sneaker-sneakers-men/p/itm36724051a7cc4
Flipkart,fashion,Flipkart Product,449.0,699.0,35.0,4.0,416,83,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/action-outdoors-men/p/itm814d20bd96317
Flipkart,fashion,Flipkart Product,498.0,2999.0,83.0,4.0,438,87,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/amico-synthetic-leather-lightweight-comfortable-trendy-walking-outdoor-slip-chelsea-boots-men/p/itm8dcc05cce138e
Flipkart,fashion,Flipkart Product,993.0,1699.0,41.0,4.0,331,66,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/asian-casual-sneakers-shoes-men-mexico-11/p/itm69da11ace0369
Flipkart,fashion,Flipkart Product,433.0,1999.0,78.0,4.0,442,88,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/echor-white-shoes-men-s-sneakers-men/p/itmf4d5aedddd28c
Flipkart,fashion,Lowest price since launch,442.0,2499.0,82.0,4.0,427,85,,Third-party,,3,False,False,Lowest Price,1,,False,False,,7 days replacement,True,https://www.flipkart.com/veximo-sneakers-men/p/itmf4edc196b8bc5
Flipkart,fashion,Flipkart Product,1759.0,2199.0,20.0,4.0,466,93,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/liberty-warrior-original-jungle-boot-men-light-weight-trekking-shoes-boots/p/itm0081db6493a77
Flipkart,fashion,Flipkart Product,455.0,1499.0,69.0,4.0,205,41,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/lejano-sneakers-men/p/itmf4edc196b8bc5
Flipkart,fashion,Flipkart Product,691.0,1299.0,46.0,4.0,117,23,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/city-soles-white-sneakers-men/p/itmfgb2ncxmc8jeg
Flipkart,fashion,Flipkart Product,670.0,999.0,32.0,4.0,74,14,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/hockwood-sneakers-canvas-shoes-men/p/itmffryemuhtmfq8
Flipkart,fashion,Flipkart Product,428.0,2399.0,82.0,4.0,399,79,,Third-party,,3,False,False,,0,Only Few Left,True,False,,7 days replacement,True,https://www.flipkart.com/stride-up-trendy-comfortable-durable-casual-slip-on-loafers-men/p/itmd5320fe90e95b
Flipkart,fashion,Flipkart Product,498.0,1999.0,75.0,4.0,51,10,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/aadi-men-s-synthetic-leather-lightweight-comfortable-trendy-outdoor-slip-chelsea-boots-men/p/itma644de5b3cabe
Flipkart,fashion,Flipkart Product,2389.0,5999.0,60.0,4.0,80,16,,Third-party,,3,False,False,,0,,False,False,,7 days replacement,True,https://www.flipkart.com/puma-9-t-sneakers-men/p/itm71907c09ea454
Flipkart,fashion,Flipkart Product,1364.0,2199.0,37.0,4.0,101,20,,Third-party,,3,False,False,Hot Deal,1,,False,False,,7 days replacement,True,https://www.flipkart.com/campus-camp-clint-sneakers-men/p/itm75378b4c619a2
